,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
2360,5,25,4,7,4.8,3,7,5.0,24,0,0,1,1,1,2,3,3,5,6,2.2,2.4,3.0,3.4,0,1,0,0,3,3,2,0,1.6,2.0,1.2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,4,3,0,0,0,0,0,0,0,0,14,17,9,16,8,10,5,17,9,10,5,9,4,4,2,1,1,4,16,16,20,4
1559,5,19,3,6,4.4,3,5,3.8,22,3,0,1,2,1,2,3,4,5,4,1.8,2.8,2.8,2.8,0,1,0,0,3,4,3,0,1.0,2.4,1.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,1,3,1,0,0,0,0,0,0,0,0,10,13,8,12,6,7,5,9,5,5,3,5,3,2,2,3,2,0,16,0,0,4
8555,4,17,3,5,4.0,3,6,4.2,16,3,1,2,0,1,1,3,3,2,4,2.8,1.8,1.2,2.8,2,0,0,0,3,1,1,1,2.8,0.8,0.2,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,1,1,1,1,1,1,1,1,0,0,0,0,13,10,8,7,5,5,3,10,7,5,4,3,2,2,1,0,0,3,0,17,19,5
1989,3,12,3,4,3.3,3,5,4.0,10,2,0,1,1,2,2,1,3,4,4,1.0,2.0,2.7,2.7,1,0,0,0,1,3,2,0,1.0,1.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,5,3,7,3,2,1,5,1,1,0,2,0,0,0,1,1,1,3,2,1,4
3624,2,7,5,5,5.0,3,4,3.5,10,0,0,1,1,2,2,4,3,4,3,2.5,2.0,3.0,2.5,1,0,0,0,4,1,4,0,2.5,0.5,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,6,3,5,3,4,2,3,1,3,1,2,1,2,1,1,1,2,0,0,0,2
8886,3,10,3,5,4.0,2,4,3.3,12,2,2,1,1,2,0,5,3,2,3,3.3,2.0,2.0,1.3,0,0,0,0,5,2,1,0,3.0,0.7,0.3,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,5,3,5,2,3,1,6,4,4,3,3,1,2,1,0,0,1,0,3,11,3
7258,2,9,5,6,5.5,3,6,4.5,11,0,0,3,3,1,1,4,5,3,4,3.5,4.0,2.0,2.5,3,2,0,0,3,2,1,0,3.0,2.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,5,3,6,4,2,1,6,3,3,1,4,2,1,0,1,1,0,0,1,1,2
3908,2,8,3,3,3.0,4,4,4.0,6,1,0,2,1,2,1,2,3,2,2,2.0,2.0,2.0,1.5,0,1,0,0,2,1,2,0,1.0,1.0,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5,3,1,4,2,1,0,4,3,0,0,2,1,0,0,1,1,1,0,0,0,4
2127,6,24,3,6,4.8,2,6,4.0,29,2,0,1,2,1,0,3,3,4,6,2.0,2.5,3.2,2.8,0,0,0,0,3,3,4,1,1.7,1.5,1.5,0.2,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,3,4,3,2,1,1,1,0,0,1,1,0,0,13,12,5,15,8,7,3,15,7,6,1,8,4,3,1,1,2,4,13,16,0,4
4241,5,19,3,6,4.4,2,7,3.8,22,2,2,2,0,2,1,4,4,5,3,3.0,1.8,2.6,1.6,0,0,0,0,4,4,5,0,1.8,1.0,1.6,0.0,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,2,2,3,2,1,1,0,0,0,0,0,0,0,0,14,7,6,13,8,5,4,10,7,3,3,6,3,2,2,0,0,4,0,0,0,3
8830,2,6,3,4,3.5,1,5,3.0,7,0,0,1,0,1,0,2,2,2,3,1.5,1.0,1.5,1.5,1,0,1,0,2,2,1,0,1.5,1.0,1.0,0.0,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,3,4,2,6,3,4,2,3,1,2,1,3,1,2,1,0,3,3,0,0,0,2
8228,3,14,3,8,5.0,4,6,4.7,15,0,0,2,1,2,2,5,2,7,4,3.3,1.7,3.7,3.0,0,0,1,0,1,2,7,0,0.7,1.3,3.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,2,2,1,0,0,0,0,0,0,0,0,9,8,3,10,7,6,3,8,6,3,1,4,4,1,1,0,4,4,16,9,0,2
3695,4,16,4,6,4.8,3,6,4.0,19,3,2,2,1,2,0,4,5,4,5,3.2,2.2,2.8,3.0,0,0,0,0,4,5,2,0,2.0,2.0,0.8,0.0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,9,10,6,9,6,5,4,8,3,4,2,4,2,1,1,0,0,0,0,0,24,6
2804,4,20,3,7,4.8,4,6,5.0,19,2,2,2,1,1,2,7,4,5,4,3.8,2.2,2.8,2.5,0,0,0,0,7,1,5,0,3.0,0.5,1.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,14,11,5,7,4,4,1,14,10,7,3,4,3,1,0,0,0,2,0,28,11,5
6497,2,11,4,4,4.0,5,6,5.5,8,3,1,2,3,1,3,4,3,4,4,3.0,3.0,2.5,3.5,2,0,0,0,4,2,0,0,3.0,1.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,4,2,3,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,5
1193,3,10,3,5,4.0,3,4,3.3,12,3,2,1,2,0,1,3,4,2,3,2.3,3.0,1.0,1.7,0,0,0,0,3,4,0,0,2.0,2.0,0.0,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,4,4,2,2,4,3,1,0,2,2,0,0,0,0,0,0,0,5,6
5849,4,16,3,5,4.0,3,5,4.0,16,1,0,2,2,1,0,2,4,3,3,2.0,2.8,2.2,1.8,0,0,0,0,2,3,2,1,1.0,1.8,1.0,0.2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,1,2,0,2,0,1,1,0,0,0,0,0,0,9,9,4,6,1,3,0,11,7,5,3,3,0,1,0,1,1,2,16,11,8,4
7427,3,10,4,6,4.7,3,4,3.3,14,1,0,2,1,2,1,3,2,3,4,2.3,1.7,2.7,3.0,2,1,0,0,3,2,2,0,2.3,1.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,5,7,4,7,3,5,2,5,1,3,1,4,1,3,1,2,1,2,5,9,7,4
1916,3,15,3,6,4.0,4,6,5.0,12,0,0,1,2,2,2,4,3,3,4,2.3,2.3,2.3,2.7,1,0,1,0,3,1,2,0,2.0,0.7,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,10,9,5,10,6,7,4,9,6,4,2,4,2,2,1,0,3,3,4,4,4,4
7108,4,16,4,8,6.2,4,4,4.0,25,2,1,1,2,3,2,5,7,5,5,2.5,4.2,3.8,3.8,0,0,0,0,5,7,4,1,1.5,2.5,1.8,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,3,2,1,1,2,1,2,1,1,1,1,1,8,8,4,11,5,5,2,12,6,6,3,7,3,3,1,0,2,2,40,105,0,4
7059,2,9,3,4,3.5,4,5,4.5,7,0,0,2,2,2,1,2,2,3,2,2.0,2.0,2.5,1.5,2,0,0,0,2,2,1,0,2.0,1.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,5,3,4,3,1,0,5,4,3,2,1,1,0,0,1,1,1,0,0,0,4
4561,4,19,4,7,5.2,4,6,4.8,21,0,0,1,1,1,2,4,6,5,6,2.2,3.5,2.8,3.5,0,1,0,0,3,4,5,1,1.0,2.0,2.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,1,3,1,1,1,1,1,0,0,0,0,10,12,5,10,4,5,1,14,8,8,4,5,2,1,0,0,6,6,53,24,13,4
9607,4,17,3,5,4.2,3,6,4.2,17,3,2,0,2,1,2,2,5,5,3,1.2,3.0,3.0,2.2,0,0,0,0,1,5,4,0,0.5,2.2,1.5,0.0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,3,2,3,2,2,2,0,0,0,0,0,0,0,0,8,14,7,11,4,9,4,11,6,10,5,6,2,6,2,1,3,0,18,0,0,4
4373,4,13,3,5,4.0,2,5,3.2,16,0,0,1,0,1,1,2,2,4,3,1.5,1.0,2.5,1.8,1,0,0,0,2,2,4,1,1.5,0.8,1.5,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,2,2,2,2,0,0,1,1,1,1,0,0,0,0,11,7,5,10,8,4,2,8,7,4,3,6,5,2,1,1,1,2,2,10,0,2
4929,4,20,3,6,4.5,4,7,5.0,18,2,1,1,2,1,2,4,3,4,6,3.0,2.5,2.5,3.2,0,0,0,0,4,3,0,1,2.5,1.8,0.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,11,15,8,8,4,7,4,13,5,9,3,4,1,3,1,0,0,4,0,9,28,5
1302,2,13,3,3,3.0,6,7,6.5,6,1,0,2,1,2,2,2,2,3,2,2.0,1.5,2.5,2.0,1,1,0,0,2,2,0,0,1.5,1.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,7,3,4,2,6,4,1,0,2,0,1,0,2,1,1,0,0,0,4
5761,3,18,3,5,4.3,5,7,6.0,13,0,0,1,1,2,2,2,4,4,3,1.7,2.3,3.3,2.3,1,0,1,0,2,2,2,1,1.3,1.3,1.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1,10,9,4,15,9,6,3,14,7,7,3,11,6,4,2,0,3,3,6,9,4,2
9842,4,22,4,7,5.0,4,9,5.5,20,1,1,2,2,1,3,5,4,6,4,3.0,2.8,3.2,3.5,0,0,0,0,5,4,3,1,1.8,2.2,0.8,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,0,0,0,1,0,0,0,1,0,0,0,11,14,7,14,5,9,4,13,5,6,2,8,1,4,1,3,9,0,26,0,6,4
1955,4,19,3,6,4.5,3,7,4.8,18,1,1,2,1,0,2,4,4,4,3,2.8,2.5,2.2,2.2,0,0,0,0,3,3,3,0,1.5,1.8,1.2,0.0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,15,11,8,12,9,7,5,12,9,6,4,6,4,2,1,0,0,5,0,20,16,5
2403,2,4,4,5,4.5,2,2,2.0,9,0,0,3,0,1,0,4,1,1,3,3.5,0.5,1.0,1.5,3,0,1,0,4,0,1,0,3.5,0.0,1.0,0.0,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,1,4,3,1,1,1,0,0,0,1,0,0,0,0,1,1,0,2,2,2
7816,6,26,3,6,4.8,3,6,4.3,29,2,1,1,2,1,1,4,4,4,3,2.5,3.0,2.5,2.5,0,0,0,0,4,4,3,1,2.0,1.8,0.7,0.3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,2,2,1,1,2,2,2,2,1,1,1,1,13,17,6,16,7,9,1,20,10,12,4,13,6,7,1,2,1,0,9,0,34,4
9325,6,26,3,5,4.3,3,8,4.3,26,1,0,1,2,1,0,3,4,4,4,2.0,2.5,2.5,1.8,0,1,0,0,2,4,2,0,1.2,2.3,0.8,0.0,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,6,4,4,2,4,2,0,0,0,0,0,0,0,0,14,16,7,19,9,12,4,13,5,6,1,8,2,4,0,1,4,4,15,8,4,2
4318,4,17,3,7,5.0,3,5,4.2,20,0,0,1,2,2,1,5,5,4,4,3.0,2.8,3.0,2.5,0,1,0,0,5,2,4,0,2.0,1.2,1.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,2,1,0,0,0,0,0,0,0,0,10,12,5,11,6,6,1,11,6,7,2,7,4,3,0,1,1,1,7,26,5,2
6659,2,7,4,4,4.0,3,4,3.5,8,2,0,0,1,3,1,1,4,4,2,0.5,2.5,3.5,1.5,0,1,0,0,1,3,3,0,0.5,2.0,1.5,0.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4,0,1,0,3,0,1,0,2,0,0,0,1,2,2,0,0,0,2
5479,3,13,5,6,5.3,3,7,4.3,16,2,1,2,1,1,2,4,5,5,6,3.3,3.0,2.7,3.7,0,0,0,0,2,5,5,2,0.7,2.0,2.0,0.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,2,1,1,0,1,1,0,0,1,1,0,0,8,5,1,9,6,4,1,10,7,3,1,7,5,3,1,1,2,0,12,0,4,4
3610,3,14,3,7,5.0,4,5,4.7,15,2,1,2,3,2,1,6,7,4,3,3.7,4.3,2.7,2.0,0,2,0,0,3,4,0,0,2.0,3.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,8,1,7,1,8,2,5,0,6,0,5,0,2,4,0,15,0,15,4
9273,2,8,5,6,5.5,3,5,4.0,11,0,0,2,2,2,3,2,3,3,4,2.0,2.5,2.5,3.5,2,0,1,0,2,3,3,0,2.0,1.5,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,6,4,3,4,3,1,1,6,4,3,2,2,1,0,0,0,2,2,1,4,3,4
414,2,10,6,7,6.5,3,7,5.0,13,1,1,3,3,3,2,6,7,5,5,4.5,5.0,4.0,3.5,0,0,0,0,0,7,5,1,0.0,3.5,2.5,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5,5,1,7,3,3,0,9,5,4,1,7,3,3,0,1,0,0,1,0,1,4
8468,2,10,3,6,4.5,5,5,5.0,9,1,0,1,2,2,2,4,3,3,3,2.5,2.5,2.5,2.5,1,0,1,0,4,1,1,1,2.5,0.5,1.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,5,7,4,7,4,4,3,8,4,6,3,5,3,3,2,0,1,1,4,2,4,2
1722,5,17,4,5,4.4,2,4,3.4,22,1,1,1,0,1,1,4,4,4,3,2.6,2.6,2.2,1.8,0,0,0,0,4,4,1,1,1.6,2.2,0.4,0.2,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,3,3,1,2,1,1,0,1,1,0,0,0,0,0,0,12,8,5,8,4,3,1,12,10,4,4,5,3,1,1,1,4,0,10,0,11,4
3781,4,16,3,5,4.5,3,5,4.0,18,2,0,1,0,1,1,4,4,5,4,2.8,2.0,2.5,3.0,1,0,0,0,4,4,1,1,2.2,1.8,0.2,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,1,1,0,0,1,1,0,0,1,1,0,0,9,7,3,9,3,4,0,9,6,1,0,5,3,1,0,2,2,5,25,4,0,4
6990,4,12,4,6,5.2,2,4,3.0,21,1,1,1,2,1,1,2,4,3,5,1.2,2.5,2.0,2.8,0,2,0,0,1,4,2,3,0.5,2.5,0.8,1.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,1,2,1,3,2,3,2,2,1,2,1,6,9,3,8,3,6,1,10,6,7,3,7,3,5,1,1,0,0,25,0,25,4
2861,3,13,3,5,4.3,3,5,4.3,13,1,0,1,0,2,3,1,3,4,4,1.0,1.7,2.7,3.7,0,0,1,0,1,3,3,1,0.7,1.3,2.0,0.3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,1,3,2,2,1,1,1,0,0,1,1,0,0,4,8,2,9,4,5,2,10,3,5,1,6,3,2,1,0,2,2,11,9,6,4
6760,3,14,4,5,4.3,3,6,4.7,13,2,1,2,1,2,1,5,3,4,3,3.3,2.0,3.0,2.0,1,0,0,0,5,1,2,0,2.7,0.3,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,0,0,0,0,0,0,0,0,8,5,2,10,4,4,1,8,4,3,1,5,1,2,0,0,0,5,0,12,0,3
8212,7,21,4,7,4.9,2,4,3.0,34,1,1,1,1,1,0,5,3,3,3,2.6,2.1,1.9,1.9,1,0,0,0,5,2,2,2,2.6,1.0,1.0,0.3,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,5,5,5,5,4,4,1,1,1,1,1,1,1,1,16,17,13,14,10,11,8,10,7,8,6,5,3,3,2,0,0,3,0,11,7,5
9326,3,18,4,5,4.3,4,8,6.0,13,3,1,2,2,3,2,3,4,5,4,2.7,3.0,3.7,3.3,0,0,0,0,3,4,1,0,1.7,2.0,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,9,7,3,10,5,2,1,12,6,4,2,5,2,0,0,1,5,0,2,0,0,4
5958,4,20,4,6,5.0,4,6,5.0,20,0,0,2,3,2,1,4,4,3,4,2.8,3.2,2.8,2.8,2,1,0,0,4,3,0,0,2.8,2.2,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,17,7,11,2,9,1,11,2,9,1,7,0,6,0,3,2,2,10,14,9,4
3367,3,15,4,6,5.0,3,6,5.0,15,0,0,2,2,1,2,2,4,4,4,2.0,3.0,2.3,3.0,1,1,0,0,2,3,2,2,1.7,2.0,0.7,0.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,10,9,5,11,6,6,2,11,7,6,3,8,4,4,1,1,2,1,5,2,14,4
9967,7,30,3,6,4.3,3,7,4.3,30,1,0,2,0,0,2,4,4,5,3,2.9,2.3,2.1,2.1,0,0,0,0,3,4,1,0,1.7,2.0,0.6,0.0,7,6,6,6,6,5,5,7,7,6,6,6,6,5,5,6,5,4,4,3,2,1,0,0,0,0,0,0,0,0,22,15,10,14,8,5,2,19,14,9,6,6,3,2,1,2,3,3,3,4,0,2
4548,5,17,3,5,4.2,3,4,3.4,21,1,0,2,1,0,1,4,3,3,4,2.8,1.8,1.4,2.6,1,0,0,0,4,2,1,1,2.6,1.2,0.2,0.2,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,4,4,1,1,1,1,1,1,0,0,0,0,0,0,11,11,6,7,4,5,2,10,6,5,2,3,2,2,1,1,1,3,8,13,9,4
963,3,13,4,6,5.0,3,5,4.3,15,1,1,2,1,2,1,5,5,4,4,3.3,2.7,3.0,2.3,0,1,0,0,5,5,0,1,2.3,2.3,0.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,1,1,1,1,0,0,0,0,8,9,5,6,3,3,1,10,6,6,3,5,2,2,0,2,0,0,8,0,17,4
5666,3,11,3,6,4.7,2,5,3.7,14,0,0,2,1,0,1,5,3,3,4,3.3,2.0,1.7,2.3,2,0,0,0,4,1,2,1,3.0,0.7,0.7,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,1,1,0,0,1,1,1,1,0,0,0,0,10,7,6,3,2,2,1,9,8,6,5,2,1,2,1,1,1,0,1,5,6,4
2101,3,11,4,6,5.3,3,4,3.7,16,2,1,2,2,0,2,6,5,2,6,3.3,3.7,1.3,4.3,0,0,0,0,6,5,0,1,2.3,2.3,0.0,0.7,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,0,0,0,0,2,1,2,1,0,0,0,0,8,6,4,3,2,3,2,10,7,6,4,3,2,3,2,0,0,0,0,31,31,5
1965,5,16,3,4,3.4,2,4,3.2,17,4,1,1,0,0,1,3,3,3,4,1.8,1.4,1.6,2.6,0,0,0,0,3,3,2,1,1.4,1.4,0.4,0.2,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,0,0,0,0,0,0,8,7,4,9,5,3,2,8,2,2,0,4,1,1,0,3,4,0,4,0,0,4
1941,3,12,4,5,4.7,3,5,4.0,14,0,0,2,1,2,2,3,3,2,3,2.7,2.3,2.0,2.3,2,0,0,0,3,3,1,0,2.3,1.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,9,5,8,5,5,2,8,5,6,3,5,3,3,1,1,2,2,1,3,9,2
2634,4,18,3,5,3.8,4,5,4.5,15,4,1,1,1,2,1,5,4,2,3,2.8,2.8,2.0,2.5,1,0,0,0,5,1,1,1,2.8,0.5,0.2,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,1,1,1,1,0,0,0,0,8,10,3,9,3,5,0,9,3,5,2,3,0,2,0,0,0,0,0,0,13,6
217,4,17,3,6,4.0,4,5,4.2,16,2,1,1,0,1,1,3,4,3,4,1.8,1.8,2.2,2.8,0,0,0,0,2,4,3,0,0.8,1.5,1.8,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,2,3,2,3,1,2,1,0,0,0,0,0,0,0,0,7,12,5,10,4,6,2,11,5,7,3,5,3,2,1,1,1,3,8,13,0,4
7457,3,14,3,6,4.7,4,6,4.7,14,1,0,1,2,2,2,5,4,2,3,3.3,2.7,2.0,2.3,1,1,0,0,5,4,0,0,2.3,2.3,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,5,3,4,2,8,4,4,1,2,1,1,0,2,0,4,10,3,10,4
7288,5,16,3,5,4.0,2,6,3.2,20,1,1,0,1,0,2,3,4,3,2,1.4,2.2,1.6,2.0,0,0,0,0,2,4,3,1,0.6,2.0,1.2,0.2,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,2,4,1,3,2,2,1,1,0,1,0,0,0,0,0,9,10,3,9,6,5,2,9,4,6,1,3,1,2,0,1,3,0,16,0,4,4
5331,5,22,3,6,4.4,3,6,4.4,22,3,1,1,0,2,1,4,3,5,5,2.4,1.6,3.0,2.8,0,0,0,0,4,1,4,2,2.0,0.6,1.4,0.4,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,3,2,3,2,2,1,1,1,1,1,0,0,0,0,13,9,5,14,9,5,3,15,8,5,3,8,5,1,1,0,0,3,0,26,7,5
6200,4,16,4,7,5.5,3,6,4.0,22,0,0,1,2,3,2,3,3,5,4,2.0,2.8,3.8,2.8,1,0,1,0,3,3,5,1,1.5,1.2,2.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,1,1,1,1,1,1,1,1,10,11,8,12,7,7,5,10,5,7,5,6,2,3,2,0,5,5,18,18,35,2
4227,4,24,4,5,4.5,5,7,6.0,18,1,0,2,2,2,1,3,4,5,4,2.2,3.0,3.2,2.2,1,1,0,0,2,4,3,0,1.5,2.2,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,15,19,14,14,7,9,6,14,6,10,5,8,2,4,1,2,6,2,13,17,0,2
2848,6,26,3,8,4.3,2,9,4.3,26,1,0,0,1,1,1,4,5,4,7,2.0,2.3,2.2,2.7,0,0,0,0,2,5,3,1,1.5,2.0,0.5,0.3,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,5,4,1,0,1,0,2,2,1,1,0,0,0,0,15,13,6,16,7,6,1,16,8,7,2,9,3,3,0,2,4,2,3,10,0,4
3639,3,9,3,4,3.7,2,4,3.0,11,0,0,0,1,2,1,2,3,3,2,1.0,2.0,2.7,1.7,0,1,0,0,2,3,2,0,0.7,2.0,1.0,0.0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,3,6,1,6,1,4,0,5,2,2,0,3,1,1,0,1,1,2,11,2,8,4
354,3,13,3,4,3.7,3,6,4.3,11,2,1,1,1,1,1,3,4,2,3,2.0,2.3,1.7,2.0,1,0,0,0,3,2,2,1,2.0,0.7,0.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,1,1,0,0,1,1,0,0,8,7,3,6,3,3,1,8,5,3,1,4,2,1,0,0,0,0,0,0,6,6
7622,3,20,4,6,5.0,5,8,6.7,15,0,0,2,2,2,2,3,4,3,4,2.7,3.0,2.7,3.0,1,1,0,0,2,2,3,1,1.7,1.3,1.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,13,14,8,12,7,9,5,16,9,11,5,9,4,7,3,1,2,1,16,20,19,4
