,#gens,#Terms,min_deg,max_deg,av_deg,min_deg_of_X1,min_deg_of_X2,min_deg_of_X3,min_deg_of_X4,max_deg_of_X1,max_deg_of_X2,max_deg_of_X3,max_deg_of_X4,av_deg_of_X1,av_deg_of_X2,av_deg_of_X3,av_deg_of_X4,min_lt_deg_of_X1,min_lt_deg_of_X2,min_lt_deg_of_X3,min_lt_deg_of_X4,max_lt_deg_of_X1,max_lt_deg_of_X2,max_lt_deg_of_X3,max_lt_deg_of_X4,av_lt_deg_of_X1,av_lt_deg_of_X2,av_lt_deg_of_X3,av_lt_deg_of_X4,min_terms,max_terms,av_terms,generators_with_X1,generators_with_X2,generators_with_X3,generators_with_X4,generators_with_X1_X2,generators_with_X1_X3,generators_with_X1_X4,generators_with_X1_X3,generators_with_X2_X4,generators_with_X3_X4,generators_with_X1_X2_X3,generators_with_X1_X2_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X3,lt_with_X4,lt_with_X1_X2,lt_with_X1_X3,lt_with_X1_X4,lt_with_X1_X3,lt_with_X2_X4,lt_with_X3_X4,lt_with_X1_X2_X3,lt_with_X1_X2_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X3,terms_with_X4,terms_with_X1_X2,terms_with_X1_X3,terms_with_X1_X4,terms_with_X1_X3,terms_with_X2_X4,terms_with_X3_X4,terms_with_X1_X2_X3,terms_with_X1_X2_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,deg_sum(F),cls_1,cls_2,cls_3,cls_4,cls_of_lt_1,cls_of_lt_2,cls_of_lt_3,cls_of_lt_4,#pure_var_power,#pure_var_power_lt,QS
1028,4,14,3,6,4.2,2,1,0,1,4,2,3,3,3.2,1.8,1.2,2.5,2,0,0,0,4,2,0,0,3.2,1.0,0.0,0.0,2,4,3.5,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,4,7,6,2,2,2,5,2,1,1,0,1,0,17,0,0,3,1,7,2,4,1,1,1,1
1029,3,14,3,5,4.0,3,0,3,1,5,3,4,3,3.7,1.3,3.3,2.3,1,0,0,0,5,3,0,0,3.0,1.0,0.0,0.0,3,7,4.7,3,2,3,3,2,3,3,2,2,3,2,2,3,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,6,7,3,5,6,0,3,2,0,2,2,0,0,12,0,0,1,2,7,4,1,2,3,2,1
1030,4,14,3,5,4.0,2,2,1,0,4,3,5,3,3.0,2.2,2.2,1.8,1,0,0,0,3,2,1,0,2.5,1.2,0.2,0.0,3,5,3.5,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,3,1,0,3,1,0,1,0,0,1,0,0,0,0,10,5,7,7,3,3,5,3,1,3,1,0,1,1,0,16,0,1,2,1,7,4,2,1,2,1,1
1031,5,18,4,6,4.4,0,1,1,1,4,3,3,4,2.0,1.8,2.6,2.4,0,0,0,0,4,3,2,1,1.8,1.4,1.0,0.2,2,6,3.6,4,5,5,5,4,4,4,5,5,5,4,4,4,5,4,4,4,4,1,3,3,1,3,1,0,2,1,0,0,0,11,9,13,11,4,8,6,7,4,6,3,1,3,2,0,22,1,4,0,0,11,7,0,0,1,0,1
1032,2,6,3,6,4.5,2,1,0,2,3,5,2,4,2.5,3.0,1.0,3.0,2,1,0,0,3,3,0,0,2.5,2.0,0.0,0.0,2,4,3.0,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,1,4,3,1,3,1,2,1,1,1,1,1,1,9,0,0,2,0,4,0,2,0,0,0,1
1033,2,8,4,5,4.5,1,2,2,2,2,3,4,3,1.5,2.5,3.0,2.5,0,2,0,0,0,3,3,1,0.0,2.5,1.5,0.5,4,4,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,4,5,6,6,1,3,4,4,3,4,1,1,3,2,1,9,1,1,0,0,6,2,0,0,0,0,1
1034,2,6,3,6,4.5,2,2,1,1,3,3,2,2,2.5,2.5,1.5,1.5,0,2,0,0,3,3,0,1,1.5,2.5,0.0,0.5,2,4,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,0,1,0,1,0,0,1,0,0,0,5,4,3,3,3,3,3,1,3,1,1,3,1,1,1,9,1,0,1,0,3,2,1,0,1,1,1
1035,5,24,4,6,5.0,1,0,2,2,4,5,4,4,2.4,2.4,3.2,3.2,0,0,0,0,4,5,4,0,1.2,2.0,1.8,0.0,2,7,4.8,5,4,5,5,4,5,5,4,4,5,4,4,5,4,4,2,4,4,0,2,1,0,3,0,0,1,0,0,0,0,15,14,15,17,8,8,11,8,9,9,4,5,5,4,2,25,0,4,1,0,17,6,1,0,1,1,1
1036,3,10,4,5,4.3,1,2,0,1,4,2,3,3,2.7,2.0,2.0,2.3,1,0,0,0,4,1,3,1,2.7,0.3,1.0,0.3,2,5,3.3,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,7,3,8,3,1,4,2,6,2,0,2,0,2,0,13,1,1,1,0,8,1,1,0,0,0,1
1037,5,19,3,5,4.0,1,0,2,0,3,3,3,3,2.0,1.6,2.2,1.6,0,0,0,0,3,2,2,2,1.8,0.6,1.2,0.4,3,5,3.8,5,4,5,4,4,5,4,4,3,4,4,3,4,3,3,4,2,4,1,1,3,1,2,0,1,1,0,1,0,0,12,8,17,10,4,11,5,7,3,9,4,1,5,2,1,20,1,3,0,1,10,8,0,1,1,1,1
1038,4,17,4,8,5.0,0,1,1,3,5,4,6,7,2.0,2.5,3.5,4.2,0,0,0,0,1,4,4,2,0.2,2.2,2.0,0.5,2,6,4.2,3,4,4,4,3,3,3,4,4,4,3,3,3,4,3,1,3,3,1,1,1,0,2,1,1,1,0,0,1,0,7,10,10,11,3,4,4,5,7,5,1,2,1,3,0,20,1,2,1,0,11,5,1,0,3,2,1
1039,3,15,4,6,5.0,2,2,3,1,4,4,4,4,3.3,3.0,3.3,2.0,2,0,0,0,4,2,3,0,2.7,1.3,1.0,0.0,3,8,5.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,10,8,10,9,5,5,4,4,5,6,1,2,1,3,0,15,0,1,2,0,9,4,2,0,0,0,1
1040,5,17,3,5,4.0,2,0,1,0,3,3,3,4,2.2,2.0,1.8,2.2,2,0,0,0,3,3,1,0,2.2,1.4,0.4,0.0,2,4,3.4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,5,3,2,0,3,2,0,0,0,0,0,0,0,0,0,11,11,8,8,6,6,3,2,5,3,1,1,2,0,0,20,0,2,3,0,8,5,4,0,0,0,1
1041,2,10,3,3,3.0,2,2,1,2,2,2,1,3,2.0,2.0,1.0,2.5,1,2,0,0,1,2,0,0,1.0,2.0,0.0,0.0,4,6,5.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,7,6,3,5,4,2,3,2,2,0,1,1,0,0,0,6,0,0,2,0,5,3,2,0,1,0,1
1042,3,15,5,6,5.7,2,2,3,0,5,3,5,3,4.0,2.7,3.7,2.0,2,0,0,0,5,2,1,1,3.7,1.0,0.7,0.3,4,6,5.0,3,3,3,2,3,3,2,3,2,2,3,2,2,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,10,9,10,8,5,7,3,5,6,4,3,2,1,3,1,17,1,1,1,0,8,6,1,0,0,0,1
1043,3,14,4,6,4.7,1,2,2,1,2,5,3,4,1.7,3.7,2.3,2.3,0,1,0,0,1,5,2,0,0.7,3.0,1.0,0.0,4,6,4.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,2,1,0,2,0,0,1,0,0,0,0,8,9,10,7,4,6,5,6,3,5,2,2,4,2,1,14,0,2,1,0,7,5,2,0,2,0,1
1044,4,18,4,5,4.8,2,3,1,2,2,4,5,5,2.0,3.5,3.2,2.8,0,0,0,0,2,4,5,0,1.0,2.5,1.2,0.0,4,5,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,10,14,10,11,8,5,5,7,8,6,3,3,3,4,1,19,0,1,3,0,11,4,3,0,2,1,1
1045,2,8,4,5,4.5,2,1,2,3,4,2,2,4,3.0,1.5,2.0,3.5,1,1,0,0,4,2,1,0,2.5,1.5,0.5,0.0,3,5,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,0,0,1,0,0,0,0,5,5,4,5,4,2,3,3,2,2,2,2,1,1,1,9,0,1,1,0,5,2,1,0,1,0,1
1046,3,16,5,6,5.3,3,3,1,3,4,4,2,5,3.3,3.3,1.7,3.7,0,1,0,0,3,4,2,1,1.3,2.7,1.0,0.3,4,6,5.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,2,1,1,2,1,0,1,1,0,0,0,10,11,9,13,7,5,8,7,8,6,4,5,3,4,2,16,1,2,0,0,13,3,0,0,1,0,1
1047,3,13,3,6,4.3,1,2,2,2,4,4,3,3,2.3,2.7,2.3,2.3,1,0,0,0,2,4,2,0,1.7,2.0,0.7,0.0,4,5,4.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,7,8,6,8,4,2,3,2,6,3,0,2,0,2,0,13,0,1,2,0,8,3,2,0,1,0,1
1048,3,18,3,6,4.3,2,2,1,2,3,5,5,4,2.7,3.0,2.7,2.7,1,0,0,0,3,0,5,0,2.3,0.0,2.0,0.0,4,10,6.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,8,10,11,13,4,5,4,5,8,8,2,3,3,4,2,13,0,2,0,1,13,3,1,1,2,1,1
1049,4,17,3,7,4.8,1,2,1,1,3,5,4,5,2.0,3.2,2.5,2.8,1,0,0,0,3,5,1,0,1.8,2.2,0.8,0.0,2,6,4.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,3,3,0,2,0,0,2,0,0,0,0,10,7,12,9,5,8,4,4,2,6,4,1,3,1,1,19,0,3,1,0,9,6,2,0,3,0,1
1050,3,11,4,4,4.0,2,2,0,1,2,3,3,3,2.0,2.7,1.3,2.0,0,1,0,0,2,3,2,1,0.7,2.0,1.0,0.3,3,4,3.7,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,1,3,2,1,1,0,1,2,1,0,0,1,0,0,0,5,7,5,9,2,2,5,2,5,3,0,2,2,0,0,12,1,2,0,0,9,2,0,0,0,0,1
1051,3,10,3,5,3.7,1,1,1,1,3,2,3,3,2.3,1.7,2.0,2.0,1,0,0,0,3,2,2,0,2.3,0.7,0.7,0.0,3,4,3.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,5,5,5,3,4,4,3,2,2,2,1,2,1,1,11,0,1,1,1,5,3,1,1,1,1,1
1052,4,18,3,6,4.5,2,0,1,1,3,5,3,5,2.8,2.8,2.2,2.5,0,0,0,0,3,5,3,0,2.0,1.5,1.0,0.0,3,6,4.5,4,3,4,4,3,4,4,3,3,4,3,3,4,3,3,3,2,2,0,1,2,0,1,0,0,1,0,0,0,0,8,10,10,12,3,3,4,5,7,6,1,2,0,3,0,18,0,2,1,1,12,4,1,1,2,2,1
1053,2,8,3,5,4.0,2,3,1,2,3,3,2,2,2.5,3.0,1.5,2.0,0,1,0,0,2,3,2,0,1.0,2.0,1.0,0.0,4,4,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,3,7,3,5,2,1,2,2,4,2,0,1,1,1,0,8,0,1,1,0,5,1,2,0,1,0,1
1054,3,15,4,5,4.3,3,2,1,2,5,4,3,3,3.7,3.0,2.3,2.3,0,0,0,0,5,2,3,0,2.3,1.0,1.0,0.0,5,5,5.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,8,10,8,10,3,2,4,6,7,6,0,1,1,5,0,13,0,1,1,1,10,2,2,1,1,1,1
1055,2,7,3,4,3.5,1,1,2,1,3,2,2,1,2.0,1.5,2.0,1.0,0,1,0,0,1,2,2,1,0.5,1.5,1.0,0.5,3,4,3.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,1,1,0,0,1,0,0,0,5,3,4,6,2,2,5,1,2,3,0,2,2,0,0,7,1,1,0,0,6,1,0,0,0,0,1
1056,2,6,4,6,5.0,0,3,2,3,1,5,3,4,0.5,4.0,2.5,3.5,0,3,0,0,1,3,3,0,0.5,3.0,1.5,0.0,3,3,3.0,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,3,3,1,0,0,3,3,1,0,0,0,1,0,10,0,1,1,0,3,2,1,0,0,0,1
1057,3,15,3,5,4.0,1,3,2,0,4,3,4,4,2.0,3.0,2.7,2.0,0,1,0,0,4,3,0,0,1.7,2.3,0.0,0.0,4,6,5.0,3,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,9,11,10,5,7,6,3,7,4,3,4,3,2,3,2,12,0,0,3,0,5,7,3,0,3,1,1
1058,4,16,4,4,4.0,1,1,0,1,4,3,3,4,2.5,2.0,1.8,2.2,0,0,0,0,4,3,1,1,2.0,1.5,0.2,0.2,3,6,4.0,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,3,1,1,2,0,0,1,1,1,0,0,0,1,0,10,11,8,11,8,3,5,5,8,7,2,5,2,5,2,16,1,0,2,1,11,1,3,1,2,1,1
1059,2,11,4,4,4.0,1,1,2,2,2,3,3,3,1.5,2.0,2.5,2.5,1,1,0,0,1,3,2,0,1.0,2.0,1.0,0.0,4,7,5.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,0,0,1,0,0,0,0,7,10,7,6,6,3,4,7,5,3,3,3,1,3,1,8,0,1,1,0,6,4,1,0,0,0,1
1060,3,11,3,6,4.3,1,2,0,1,3,4,6,4,2.3,2.7,2.3,2.7,0,0,0,0,3,4,2,1,1.3,1.7,1.0,0.3,3,4,3.7,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,5,7,5,8,3,1,4,4,6,3,1,3,1,3,1,13,1,1,0,1,8,2,0,1,3,1,1
1061,4,13,3,5,4.0,0,1,1,0,2,4,2,2,1.5,2.5,1.8,1.5,0,0,0,0,2,4,2,1,1.0,2.0,0.8,0.2,1,5,3.2,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,1,2,1,1,1,0,1,0,0,1,0,0,9,8,5,8,5,2,6,3,3,2,1,2,1,0,0,16,1,1,2,0,8,3,2,0,0,0,1
1062,3,9,4,7,5.3,3,1,0,1,3,4,3,4,3.0,2.3,1.7,2.0,3,0,0,0,3,4,1,0,3.0,1.7,0.7,0.0,2,4,3.0,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,3,2,2,0,2,2,0,1,0,0,1,0,0,0,0,6,6,7,6,3,4,3,4,4,5,1,1,2,3,0,16,0,2,1,0,6,2,1,0,0,0,1
1063,4,17,3,7,4.2,0,2,1,1,4,3,2,7,2.2,2.8,1.5,3.5,0,0,0,0,4,3,2,0,2.0,1.8,0.5,0.0,3,5,4.2,3,4,4,4,3,3,3,4,4,4,3,3,3,4,3,2,3,1,0,1,1,0,1,0,0,1,0,0,0,0,5,12,7,12,2,2,3,6,8,5,1,1,1,4,0,17,0,1,2,1,12,2,2,1,5,3,1
1064,2,7,3,3,3.0,1,1,1,2,2,2,1,2,1.5,1.5,1.0,2.0,1,1,0,0,2,1,1,0,1.5,1.0,0.5,0.0,3,4,3.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,0,0,1,0,0,0,0,6,3,3,4,2,2,4,2,0,1,1,0,1,0,0,6,0,1,1,0,4,2,1,0,0,0,1
1065,2,6,3,3,3.0,1,2,1,1,2,2,2,1,1.5,2.0,1.5,1.0,1,0,1,0,1,1,2,0,1.0,0.5,1.5,0.0,3,3,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,0,1,0,0,1,0,0,0,0,4,4,3,3,2,2,2,2,2,0,1,1,0,0,0,6,0,2,0,0,3,3,0,0,0,0,1
1066,5,22,3,6,4.8,1,1,1,2,4,4,4,4,2.2,2.4,2.6,3.2,0,0,0,0,4,3,2,0,2.0,2.0,0.8,0.0,2,7,4.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,0,3,2,0,2,0,0,1,0,0,0,0,14,14,16,14,9,8,7,9,9,10,4,5,3,6,2,24,0,3,2,0,14,6,2,0,0,0,1
1067,2,10,5,6,5.5,2,2,2,2,2,6,5,3,2.0,4.0,3.5,2.5,0,2,0,0,2,6,1,0,1.0,4.0,0.5,0.0,5,5,5.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,3,9,9,5,3,3,2,8,5,5,3,2,2,5,2,11,0,1,1,0,5,4,1,0,2,1,1
1068,4,16,3,5,3.5,1,1,0,1,3,3,3,5,2.0,1.8,1.8,2.0,1,0,0,0,3,3,1,0,1.8,1.5,0.2,0.0,2,6,4.0,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,4,3,1,0,3,1,0,1,0,0,1,0,0,0,0,9,10,10,8,5,4,3,7,5,5,2,2,1,4,1,14,0,1,2,1,8,5,2,1,2,1,1
1069,3,9,4,6,4.7,0,0,1,2,6,4,4,4,2.7,1.7,2.7,2.7,0,0,0,0,6,0,4,1,2.7,0.0,1.7,0.3,2,4,3.0,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,0,2,1,0,1,1,0,0,1,0,0,1,0,0,3,4,6,6,1,2,2,3,3,4,1,1,2,2,1,14,1,1,0,1,6,2,0,1,3,2,1
1070,5,20,4,5,4.6,2,0,1,3,4,3,3,5,2.8,1.8,2.0,3.6,0,0,0,0,4,2,3,2,1.4,0.8,1.6,0.8,2,6,4.0,5,4,5,5,4,5,5,4,4,5,4,4,5,4,4,3,2,3,3,1,1,1,1,2,2,0,1,0,1,0,11,9,8,18,2,4,9,4,9,7,1,2,3,4,1,23,3,1,0,1,18,1,0,1,2,1,1
1071,4,13,4,8,5.8,2,0,1,0,6,8,4,4,3.5,3.5,2.0,2.8,0,0,0,0,6,8,1,1,2.5,2.8,0.2,0.2,2,4,3.2,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,0,1,0,0,1,0,0,0,9,6,9,7,3,6,4,4,3,5,2,1,2,2,0,23,1,1,1,1,7,4,1,1,2,2,1
1072,3,12,3,3,3.0,0,1,2,1,2,2,3,3,1.3,1.3,2.3,2.0,0,0,0,0,2,1,3,0,1.3,0.3,1.3,0.0,2,6,4.0,2,3,3,3,2,2,2,3,3,3,2,2,2,3,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,7,5,7,6,3,4,3,2,2,2,1,1,1,0,0,9,0,2,1,0,6,5,1,0,2,1,1
1073,4,15,4,8,5.2,1,2,2,0,4,3,4,5,2.5,2.5,2.8,2.8,0,0,1,0,4,2,2,1,2.0,1.2,1.8,0.2,3,6,3.8,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,1,2,3,1,3,1,1,2,1,1,1,1,9,8,11,10,4,7,5,6,4,6,4,1,3,2,1,21,1,3,0,0,10,5,0,0,0,0,1
1074,3,14,4,7,5.3,2,1,1,1,4,5,6,5,2.7,3.0,3.3,3.0,0,1,0,0,2,5,5,0,0.7,2.7,2.0,0.0,2,7,4.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,0,1,1,0,2,0,0,1,0,0,0,0,9,9,8,10,5,4,7,5,6,5,2,4,2,3,1,16,0,2,1,0,10,3,1,0,1,1,1
1075,2,14,5,6,5.5,2,2,2,3,5,4,4,4,3.5,3.0,3.0,3.5,2,2,0,0,2,4,1,0,2.0,3.0,0.5,0.0,5,9,7.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,0,0,1,0,0,0,0,10,9,10,11,7,6,7,6,7,8,4,5,4,5,3,11,0,1,1,0,11,2,1,0,0,0,1
1076,4,10,3,4,3.5,0,1,0,1,3,3,3,3,1.2,2.0,1.2,2.0,0,0,0,0,3,3,1,1,1.2,1.5,0.2,0.5,2,4,2.5,2,4,3,4,2,1,2,3,4,3,1,2,1,3,1,2,3,1,2,1,0,1,1,1,1,0,0,0,1,0,3,6,5,7,2,1,1,3,3,4,1,0,0,2,0,14,2,0,2,0,7,1,2,0,2,1,1
1077,4,18,3,8,5.2,1,3,1,2,8,7,3,7,3.8,4.0,1.8,3.2,0,0,0,0,8,3,2,0,3.2,1.5,0.5,0.0,3,6,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,2,1,0,1,0,0,1,0,0,0,0,11,13,11,8,7,7,4,8,4,5,5,1,3,2,1,21,0,1,2,1,8,6,3,1,2,2,1
1078,2,14,4,5,4.5,2,2,2,4,3,4,3,4,2.5,3.0,2.5,4.0,0,2,1,0,0,4,2,0,0.0,3.0,1.5,0.0,6,8,7.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,8,8,9,2,2,4,4,4,3,0,2,1,0,0,9,0,2,0,0,9,5,0,0,1,0,1
1079,2,9,4,4,4.0,2,1,3,2,4,2,3,4,3.0,1.5,3.0,3.0,1,0,0,0,4,1,2,0,2.5,0.5,1.0,0.0,4,5,4.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,5,6,4,6,4,1,3,3,4,2,1,3,0,1,0,8,0,1,0,1,6,2,0,1,2,1,1
1080,3,14,5,6,5.3,1,2,2,3,2,6,4,4,1.7,3.3,3.3,3.7,0,0,0,0,2,6,4,1,1.0,2.7,1.3,0.3,4,5,4.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,0,1,0,0,1,0,0,0,9,7,10,12,4,6,8,4,6,9,2,4,5,4,2,16,1,1,1,0,12,1,1,0,1,1,1
1081,4,16,3,5,4.0,2,1,2,1,3,4,4,3,2.2,2.5,3.0,1.8,0,0,0,0,2,3,4,1,0.8,1.2,1.8,0.2,4,4,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,1,0,1,2,0,0,0,0,0,0,0,11,8,7,11,4,3,9,4,4,3,1,3,2,1,1,16,1,2,1,0,11,4,1,0,0,0,1
1082,6,25,3,5,4.3,1,1,2,0,4,5,5,5,2.8,2.8,2.7,2.2,1,0,0,0,4,4,1,0,2.7,1.5,0.2,0.0,3,6,4.2,6,6,6,5,6,6,5,6,5,5,6,5,5,5,5,6,4,1,0,4,1,0,1,0,0,1,0,0,0,0,16,14,16,12,10,11,6,8,6,9,7,3,6,4,3,26,0,1,3,2,12,7,4,2,6,2,0
1083,6,30,3,7,4.2,0,1,1,2,3,3,4,5,1.5,2.2,2.3,3.2,0,0,0,0,3,2,2,2,1.3,1.5,0.8,0.5,2,8,5.0,5,6,6,6,5,5,5,6,6,6,5,5,5,6,5,5,5,4,2,4,3,2,4,2,2,3,2,2,2,2,14,16,19,17,8,8,7,9,8,11,5,4,4,5,3,25,2,2,1,1,17,8,4,1,6,1,0
1084,7,30,3,8,4.3,0,0,1,0,5,3,6,4,2.4,1.7,2.7,2.4,0,0,0,0,4,3,6,1,1.3,1.3,1.3,0.4,2,7,4.3,6,6,7,6,5,6,5,6,5,6,5,4,5,5,4,4,4,3,3,1,2,1,1,2,1,0,0,1,0,0,16,12,16,20,4,7,10,5,6,9,1,1,4,1,0,30,3,2,1,1,20,7,2,1,3,1,1
1085,4,13,3,6,4.8,1,1,1,0,5,3,5,4,3.0,1.8,2.5,2.2,1,0,0,0,5,2,1,2,3.0,0.5,0.8,0.5,3,4,3.2,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,1,3,1,1,3,1,1,1,1,1,1,1,1,1,4,7,11,6,1,3,1,6,5,5,1,1,1,4,1,19,1,2,0,1,6,6,0,1,3,1,1
1086,2,11,3,4,3.5,3,2,1,1,4,3,3,3,3.5,2.5,2.0,2.0,3,0,0,0,4,0,0,0,3.5,0.0,0.0,0.0,5,6,5.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,2,1,1,2,3,1,0,1,0,0,0,7,0,0,0,2,4,4,1,2,3,2,1
1087,3,14,3,5,4.0,1,1,1,2,4,4,3,4,2.3,2.0,2.3,3.0,0,0,1,0,1,4,2,0,0.7,1.7,1.7,0.0,4,5,4.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,0,1,2,0,2,0,0,1,0,0,0,0,9,5,9,9,3,5,6,2,3,4,1,2,2,0,0,12,0,3,0,0,9,5,0,0,1,0,1
1088,2,8,4,7,5.5,3,3,3,2,3,5,5,2,3.0,4.0,4.0,2.0,1,3,0,0,1,4,2,0,1.0,3.5,1.0,0.0,4,4,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,0,0,1,0,0,0,0,5,5,6,3,3,3,2,4,1,2,2,1,1,1,1,11,0,1,1,0,3,4,1,0,0,0,1
1089,2,7,3,4,3.5,1,1,1,2,3,1,1,2,2.0,1.0,1.0,2.0,1,0,0,0,3,1,1,1,2.0,0.5,0.5,0.5,2,5,3.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,5,3,2,4,2,3,1,2,2,1,1,1,7,1,0,0,1,5,1,0,1,1,1,1
1090,7,27,3,5,4.4,1,0,2,0,5,5,4,4,2.3,2.0,2.6,2.4,0,0,0,0,5,5,3,1,1.4,1.7,1.1,0.1,2,7,3.9,7,6,7,6,6,7,6,6,5,6,6,5,6,5,5,4,5,4,1,2,2,0,3,1,1,1,0,0,1,0,14,13,20,16,5,9,6,8,7,12,2,2,3,4,0,31,1,3,2,1,16,8,2,1,2,2,1
1091,7,32,3,6,4.1,2,0,2,1,6,4,3,4,2.9,2.3,2.3,2.4,1,0,0,0,6,3,2,0,2.6,1.1,0.4,0.0,3,6,4.6,7,6,7,7,6,7,7,6,6,7,6,6,7,6,6,7,4,2,0,4,2,0,1,0,0,1,0,0,0,0,23,19,18,18,14,13,11,8,9,9,6,6,6,1,1,29,0,2,3,2,18,9,3,2,3,2,1
1092,3,12,3,6,4.3,2,1,1,1,5,4,3,4,3.0,2.3,2.0,2.7,1,1,0,0,5,2,1,0,2.7,1.3,0.3,0.0,3,6,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,3,1,0,1,0,0,1,0,0,0,0,8,8,6,9,5,3,5,3,5,5,1,2,2,2,0,13,0,1,2,0,9,1,2,0,0,0,1
