,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
3966,4,15,3,7,4.5,2,5,3.8,18,1,1,1,2,1,1,4,3,5,4,2.2,2.8,2.5,2.2,0,0,0,0,2,3,5,0,0.8,2.0,1.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,3,2,2,1,0,0,0,0,0,0,0,0,9,9,4,8,4,5,2,8,5,4,2,2,0,1,0,1,3,0,23,0,18,4
3967,4,15,3,6,4.2,2,6,3.8,17,4,2,0,2,0,0,5,6,6,3,2.2,3.8,2.8,1.8,0,1,0,0,5,4,3,0,1.2,2.2,0.8,0.0,3,4,3,3,3,3,3,3,2,3,2,2,2,2,2,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,4,12,2,6,2,4,1,7,1,6,0,2,0,2,0,2,1,0,4,0,7,4
3968,5,21,3,7,5.0,2,7,4.2,25,3,2,2,0,2,1,6,3,6,5,3.6,2.0,3.4,3.4,0,0,0,0,6,3,3,1,2.6,0.8,1.4,0.2,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,2,2,4,3,2,2,1,1,1,1,1,1,1,1,13,11,7,15,8,8,5,12,7,7,4,8,4,5,3,0,0,3,0,32,0,5
3969,4,16,3,6,5.0,2,6,4.0,20,3,1,0,0,1,3,3,5,5,5,2.0,2.2,3.0,4.2,0,0,1,0,3,5,5,1,1.0,1.2,2.5,0.2,3,2,2,4,3,2,2,4,3,2,2,4,3,2,2,2,1,0,4,2,1,0,1,1,0,0,1,1,0,0,9,5,2,11,6,5,2,12,7,3,1,7,4,3,1,0,2,2,38,15,0,2
3970,3,17,4,5,4.7,5,7,5.7,14,3,2,2,3,1,2,3,5,3,5,2.3,4.0,2.0,3.0,0,3,0,0,2,5,0,0,0.7,4.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,11,7,7,4,9,4,5,2,6,3,3,1,2,9,0,14,0,8,4
3971,2,7,6,6,6.0,3,4,3.5,12,0,0,1,1,5,2,4,2,5,4,2.5,1.5,5.0,3.0,1,0,2,0,4,0,4,1,2.5,0.0,3.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,1,1,0,0,1,1,0,0,3,2,1,7,3,2,1,6,2,2,1,6,2,2,1,0,1,1,1,3,2,2
3972,4,21,5,6,5.5,4,7,5.2,22,1,0,3,1,2,1,5,4,5,5,4.0,2.8,3.2,3.5,1,0,0,0,5,3,5,0,2.2,1.2,2.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,0,0,0,0,0,0,0,0,16,11,8,12,8,6,3,16,12,7,5,8,5,3,1,1,1,6,32,24,25,2
3973,4,20,3,5,4.0,3,6,5.0,16,3,1,2,1,0,2,4,3,5,3,3.0,1.5,2.2,2.8,2,0,0,0,4,1,1,0,3.0,0.8,0.2,0.0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,12,9,4,11,5,5,1,12,6,4,0,7,3,3,0,0,0,3,0,13,0,5
3974,4,18,3,4,3.5,4,5,4.5,14,2,0,1,2,1,1,2,4,3,2,1.8,2.8,1.8,1.5,1,1,0,0,2,2,1,0,1.5,1.8,0.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,10,13,7,10,5,6,3,9,3,5,1,7,2,4,1,3,1,0,6,0,14,4
3975,3,20,3,5,3.7,5,8,6.7,11,6,1,1,2,3,3,3,5,5,4,2.0,3.0,3.7,3.3,0,1,0,0,2,5,0,0,1.0,2.7,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,12,3,7,2,9,3,5,2,5,1,4,1,3,4,0,1,0,0,4
3976,3,8,3,5,3.7,2,4,2.7,11,1,0,1,1,0,1,3,2,2,3,1.7,1.7,1.0,2.0,1,1,0,0,3,2,1,0,1.7,1.7,0.3,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,7,4,4,2,2,1,1,4,3,1,1,0,0,0,0,1,3,0,10,3,3,4
3977,4,19,4,6,5.0,2,7,4.8,20,2,1,1,0,2,3,3,5,4,5,2.0,2.8,2.8,3.5,0,0,0,0,3,5,4,1,1.0,2.2,1.5,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,2,2,0,2,2,0,0,1,0,1,0,0,0,0,0,11,14,7,10,7,6,3,14,8,11,6,6,4,4,2,1,2,0,30,0,23,4
3978,4,16,5,5,5.0,2,6,4.0,20,1,1,2,2,2,2,5,3,3,2,3.2,2.2,2.5,2.0,0,0,0,0,5,2,3,0,2.5,1.0,1.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,13,10,7,12,9,8,5,9,7,5,3,6,4,3,1,0,0,4,0,22,14,3
3979,6,26,3,5,4.2,3,5,4.3,25,3,1,1,1,2,1,4,4,4,4,2.5,3.0,2.3,2.2,0,0,0,0,4,4,2,0,1.7,1.5,1.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,3,4,4,2,2,0,0,0,0,0,0,0,0,12,15,6,17,7,9,3,15,7,7,3,8,3,3,1,2,5,0,10,0,0,4
3980,4,22,4,4,4.0,3,7,5.5,16,4,2,2,1,2,1,4,4,3,4,3.2,2.8,2.8,2.2,2,0,0,0,4,2,0,1,3.0,0.8,0.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,0,1,1,1,1,0,0,0,0,13,12,7,8,3,3,1,11,4,5,2,4,0,1,0,0,0,0,0,0,24,6
3981,4,13,3,6,4.2,2,5,3.2,17,2,2,1,0,1,1,2,3,5,2,1.8,2.0,2.8,1.8,0,0,0,0,2,3,4,0,1.0,1.2,2.0,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,7,8,3,10,6,6,3,5,3,4,2,3,2,3,2,1,3,0,15,0,0,4
3982,3,16,4,5,4.3,4,7,5.3,13,1,0,1,1,3,3,4,2,4,3,2.7,1.3,3.7,3.0,1,0,0,0,4,1,2,0,2.7,0.7,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,11,8,5,12,8,5,3,6,4,2,1,4,3,1,1,1,4,8,1,7,0,4
3983,2,9,3,4,3.5,4,5,4.5,7,2,1,0,3,1,1,3,3,3,2,1.5,3.0,2.0,1.5,0,1,0,0,3,3,0,0,1.5,2.0,0.0,0.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,1,2,1,4,1,2,0,2,0,1,0,2,1,0,0,0,0,4
3984,4,20,3,7,4.2,4,6,5.0,17,4,1,1,1,1,2,7,3,4,3,3.0,2.2,2.5,2.8,1,0,0,0,7,1,2,0,3.0,0.2,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,1,1,0,0,0,0,0,0,0,0,9,10,4,14,7,8,4,12,3,6,1,7,2,4,1,0,0,7,0,20,0,5
3985,3,16,4,6,5.0,4,6,5.3,15,0,0,2,1,1,3,4,2,4,3,3.0,1.7,2.3,3.0,2,0,0,0,3,2,2,1,2.3,1.0,1.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,1,1,0,0,13,7,7,11,8,4,4,12,9,4,4,8,5,2,2,1,1,2,4,7,7,4
3986,2,8,5,5,5.0,3,5,4.0,10,0,0,3,3,0,2,4,4,1,3,3.5,3.5,0.5,2.5,3,0,0,0,4,1,1,1,3.5,0.5,0.5,0.5,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,5,2,2,2,1,1,7,4,4,1,1,1,0,0,0,1,1,4,6,5,4
3987,6,21,3,6,4.2,2,6,3.5,25,3,1,0,0,1,1,4,2,5,3,2.0,1.0,2.7,2.3,0,0,0,0,4,2,5,1,1.8,0.8,1.3,0.2,5,4,3,6,5,4,3,6,5,4,3,6,5,4,3,4,3,2,3,1,1,0,1,1,0,0,0,0,0,0,13,9,5,14,9,4,2,11,7,4,2,6,5,1,1,1,3,4,7,8,0,4
3988,3,11,4,6,4.7,2,6,3.7,14,1,1,1,1,1,1,4,3,3,2,2.7,2.0,2.0,1.7,1,0,0,0,4,3,1,1,2.3,1.7,0.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,5,7,4,6,3,6,4,5,3,4,2,4,2,0,0,2,0,4,13,3
3989,4,17,3,5,4.2,3,5,4.2,17,4,1,0,3,2,0,4,4,4,5,2.0,3.2,2.8,2.0,0,1,0,0,2,3,1,1,1.5,2.2,0.2,0.2,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,7,11,5,9,3,5,2,9,3,4,1,6,2,3,1,2,5,0,13,0,0,4
3990,3,14,3,5,4.3,3,6,4.7,13,1,0,1,2,1,2,3,3,2,5,2.0,2.3,1.7,3.3,0,0,0,0,3,3,2,1,1.7,1.3,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,1,0,1,0,1,0,1,0,7,8,4,8,3,3,0,11,5,6,3,6,2,2,0,1,1,2,2,6,6,2
3991,3,13,4,5,4.3,4,5,4.3,13,0,0,2,0,2,2,2,3,2,3,2.0,1.7,2.0,2.7,2,0,0,0,2,2,1,2,2.0,1.0,0.7,0.7,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,1,1,1,1,0,0,1,1,0,0,10,5,3,9,7,3,2,8,6,1,0,5,4,0,0,1,2,2,4,6,9,2
3992,2,9,3,5,4.0,4,5,4.5,8,2,1,2,3,0,3,2,3,2,4,2.0,3.0,1.0,3.5,0,3,0,0,2,3,0,0,1.0,3.0,0.0,0.0,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,3,3,2,2,6,5,2,2,2,2,1,1,1,0,0,1,0,1,4
3993,5,20,3,4,3.6,3,5,4.0,18,5,3,1,2,1,1,3,4,2,4,2.2,2.4,1.6,2.6,0,0,0,0,3,4,2,0,2.0,1.0,0.6,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,2,2,1,1,0,0,0,0,0,0,0,0,8,11,2,9,5,4,1,13,3,8,1,5,2,2,0,0,0,0,0,0,18,6
3994,2,9,5,7,6.0,4,5,4.5,12,1,1,3,1,3,1,7,2,5,4,5.0,1.5,4.0,2.5,3,0,0,0,7,2,0,0,5.0,1.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,4,2,2,5,4,1,1,3,2,0,0,0,0,2,0,1,4,5
3995,2,9,3,4,3.5,4,5,4.5,7,1,1,3,1,1,2,3,3,2,3,3.0,2.0,1.5,2.5,3,0,0,0,3,0,1,0,3.0,0.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,3,1,5,3,3,1,5,4,1,0,2,1,1,0,0,0,3,0,0,0,3
3996,2,13,4,5,4.5,6,7,6.5,9,1,0,3,2,3,2,4,3,4,3,3.5,2.5,3.5,2.5,3,0,0,0,3,2,1,0,3.0,1.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,6,3,11,6,4,1,6,4,3,2,5,3,2,1,1,1,1,0,0,0,2
3997,5,23,3,6,4.8,3,6,4.6,24,3,1,1,2,1,1,5,6,3,6,2.6,4.0,1.8,3.4,0,0,0,0,5,5,3,0,1.6,2.2,1.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,2,2,1,0,0,0,0,0,0,0,0,12,13,4,12,7,6,2,16,9,7,2,8,5,3,1,2,1,0,7,0,27,4
3998,4,19,3,6,4.2,4,5,4.8,17,3,2,2,1,1,2,4,3,4,3,2.5,2.5,2.0,2.8,0,0,0,0,4,3,4,1,1.5,1.5,1.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,0,0,0,1,1,1,1,0,0,0,0,10,11,6,11,5,6,3,13,6,7,3,7,2,4,1,2,2,0,10,0,0,4
3999,2,6,4,6,5.0,2,4,3.0,10,1,0,1,0,1,0,2,4,4,4,1.5,2.0,2.5,2.0,1,0,0,0,2,4,3,0,1.5,2.0,1.5,0.0,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,4,2,1,0,3,2,2,1,2,1,1,0,1,1,2,0,0,0,2
4000,2,9,4,4,4.0,3,6,4.5,8,1,1,1,1,2,2,2,4,3,3,1.5,2.5,2.5,2.5,0,1,0,0,2,4,0,1,1.0,2.5,0.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,4,5,2,5,2,2,1,8,4,4,2,5,2,2,1,1,0,0,3,0,3,4
4001,3,11,3,4,3.7,3,4,3.7,11,3,1,0,0,2,1,3,2,3,4,2.0,1.0,2.7,3.0,0,0,0,0,3,1,3,1,2.0,0.3,1.0,0.3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3,4,1,6,1,2,0,8,1,2,0,5,1,1,0,0,0,1,0,1,1,5
4002,5,20,3,7,4.8,2,6,4.0,24,1,0,2,1,2,1,5,3,5,7,3.0,1.8,3.2,2.4,1,0,0,0,5,3,2,0,2.6,1.0,1.2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,2,2,0,0,0,0,0,0,0,0,13,8,5,14,9,6,4,11,5,2,0,6,2,1,0,1,3,2,16,12,13,4
4003,2,9,3,4,3.5,4,5,4.5,7,2,1,2,2,1,2,3,4,1,3,2.5,3.0,1.0,2.5,0,1,0,0,2,4,0,0,1.0,2.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,3,4,2,3,1,1,0,1,0,1,0,2,1,0,0,0,0,4
4004,4,17,3,6,4.5,3,6,4.2,18,0,0,0,1,2,1,4,4,4,4,2.5,2.2,2.8,3.0,0,0,0,0,3,4,3,1,1.8,1.5,1.0,0.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,2,1,1,0,1,1,0,0,0,0,0,0,9,10,5,10,4,5,2,12,6,7,4,6,2,3,2,1,2,1,19,8,16,2
4005,3,12,3,6,4.7,3,5,4.0,14,0,0,2,1,1,1,4,4,2,4,2.7,2.7,1.7,2.7,0,0,0,0,4,4,1,0,2.0,2.0,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,8,6,4,8,4,3,1,9,6,4,3,6,3,2,1,1,1,2,2,3,9,2
4006,4,16,4,7,5.2,2,7,4.0,21,1,1,0,1,1,1,3,6,3,4,1.2,3.5,2.0,2.8,0,1,0,0,0,6,1,4,0.0,3.5,0.5,1.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,0,4,0,2,0,2,0,2,0,2,0,1,0,1,0,9,12,6,10,5,7,3,12,7,8,4,7,3,4,1,1,3,0,24,0,14,4
4007,2,10,4,5,4.5,5,5,5.0,9,1,0,3,3,3,2,3,3,5,4,3.0,3.0,4.0,3.0,2,1,0,0,3,3,0,0,2.5,2.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,2,3,1,5,4,2,1,2,1,2,1,2,1,2,0,0,0,2
4008,4,18,4,5,4.2,3,6,4.5,17,1,0,2,0,1,2,3,2,3,5,2.5,1.5,2.2,3.2,2,0,0,0,3,2,1,1,2.5,0.8,0.5,0.5,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,2,2,2,2,0,0,2,2,1,1,1,1,0,0,11,10,4,9,5,5,1,12,7,6,2,4,2,2,0,1,1,1,9,27,24,4
4009,3,14,4,5,4.3,4,5,4.7,13,1,0,1,2,3,3,1,3,4,4,1.0,2.3,3.3,3.3,0,2,0,0,1,3,2,1,0.3,2.3,1.0,0.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,0,2,0,2,1,2,1,1,0,1,0,5,8,3,9,2,4,1,12,5,7,3,7,2,3,1,0,1,1,14,8,9,4
4010,3,10,3,3,3.0,2,4,3.3,9,4,3,1,2,0,0,3,3,1,1,2.3,2.7,0.7,0.7,0,0,0,0,3,3,0,0,2.0,1.0,0.0,0.0,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,3,2,2,1,4,2,3,1,1,0,1,0,0,0,0,0,0,3,6
4011,5,23,3,6,4.6,2,7,4.6,23,2,0,2,2,1,0,3,3,3,5,2.2,2.8,1.8,2.8,2,1,0,0,3,3,1,1,2.2,2.0,0.2,0.2,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,15,15,8,11,7,6,2,13,8,7,3,6,4,3,1,2,2,0,7,0,14,4
4012,4,19,3,7,4.8,4,6,4.8,19,1,0,2,1,2,2,5,4,2,4,2.8,2.5,2.0,3.0,0,0,0,0,5,3,2,1,2.2,1.8,0.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,0,1,0,1,1,0,0,0,0,0,0,11,11,6,9,4,5,2,14,7,6,2,7,3,3,1,1,3,3,20,19,28,4
4013,4,16,3,6,4.5,3,5,4.0,18,3,1,1,1,1,0,5,4,3,3,3.0,2.8,2.0,2.0,1,0,0,0,5,3,1,0,3.0,1.2,0.2,0.0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,8,12,6,9,4,7,3,9,4,7,3,5,3,4,2,0,0,6,0,10,0,5
4014,3,17,3,4,3.7,4,8,5.7,11,4,3,3,2,1,2,4,3,2,3,3.7,2.7,1.3,2.7,3,0,0,0,4,0,0,0,3.7,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,7,3,2,1,11,4,4,0,6,2,1,0,0,0,0,0,0,12,6
4015,4,20,4,7,5.0,4,6,5.0,20,3,1,2,1,2,3,3,4,4,4,2.8,2.8,2.8,3.8,0,1,0,0,2,4,4,1,0.8,2.8,1.2,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,1,2,1,1,0,1,0,1,0,1,0,13,11,7,11,8,5,3,13,7,7,4,6,3,3,1,1,5,0,22,0,36,4
4016,3,14,3,7,4.7,4,5,4.7,14,3,0,2,2,1,2,5,3,4,4,3.3,2.7,3.0,3.3,1,0,0,0,5,2,1,0,3.0,1.3,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,8,8,5,8,6,3,3,5,1,3,1,2,1,1,1,2,7,0,3,0,0,4
4017,6,25,3,6,4.3,2,8,4.2,26,3,1,1,0,0,2,4,4,4,4,2.3,2.2,1.8,3.3,0,0,0,0,4,4,1,1,1.8,1.8,0.2,0.5,6,5,5,4,4,4,4,6,6,5,5,4,4,4,4,5,4,3,1,1,1,1,3,2,2,1,0,0,0,0,15,15,9,12,7,7,4,17,7,9,3,7,2,3,0,0,0,4,0,18,16,5
4018,4,14,4,7,5.0,3,5,3.5,20,0,0,1,3,0,2,6,5,3,3,2.5,3.8,1.8,2.2,0,2,0,0,1,5,2,0,0.5,3.5,1.0,0.0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,2,4,2,3,1,3,1,0,0,0,0,0,0,0,0,8,11,5,8,5,6,3,8,4,6,2,3,2,2,1,1,3,1,25,5,22,4
4019,4,18,3,8,5.0,2,6,4.5,20,2,0,0,1,2,0,3,7,4,6,1.5,3.0,2.8,3.8,0,1,1,0,3,7,3,0,0.8,2.8,1.5,0.0,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,7,14,5,14,6,12,4,11,5,8,4,7,4,6,3,0,4,4,22,10,8,2
4020,5,18,3,5,3.8,2,6,3.6,19,3,0,1,2,1,1,2,4,3,3,1.6,2.6,2.2,1.8,1,0,0,0,2,4,3,0,1.4,1.2,1.2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,1,1,0,0,0,0,0,0,0,0,6,14,4,12,4,9,2,7,0,6,0,4,0,4,0,3,2,0,3,0,0,4
4022,3,10,3,6,4.3,3,4,3.3,13,0,0,1,2,1,2,5,5,2,3,3.0,3.3,1.3,2.3,0,0,0,0,5,2,1,0,2.7,1.0,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,8,6,4,4,3,2,1,4,3,2,1,0,0,0,0,1,3,2,1,5,3,4
4023,4,14,3,6,4.5,3,4,3.5,18,1,0,1,1,2,1,3,4,4,2,1.8,2.5,2.5,1.5,0,0,1,0,2,3,2,1,1.0,1.5,1.5,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,2,2,1,2,1,2,1,2,1,7,10,5,11,5,8,4,11,5,9,4,8,3,7,3,0,2,2,20,24,0,4
4024,2,11,4,6,5.0,5,6,5.5,10,0,0,2,1,2,2,3,2,5,3,2.5,1.5,3.5,2.5,0,1,0,0,2,2,5,0,1.0,1.5,2.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,8,6,4,6,3,3,1,7,6,3,3,3,2,1,1,1,2,1,0,0,0,4
4025,3,12,4,5,4.3,3,5,4.0,13,1,0,1,1,1,1,2,3,3,4,1.3,2.0,2.0,2.7,0,1,1,0,2,3,3,1,0.7,1.7,1.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,5,8,4,9,3,6,2,10,5,6,4,7,3,4,2,0,2,2,25,8,10,4
4026,2,10,4,7,5.5,5,5,5.0,11,1,0,2,2,3,3,6,2,4,5,4.0,2.0,3.5,4.0,2,0,1,0,4,1,3,0,3.0,0.5,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,7,5,3,5,3,3,2,6,4,3,1,1,0,1,0,0,4,4,1,1,0,4
4027,4,17,3,7,4.8,3,5,4.2,19,3,1,2,1,2,2,5,4,3,3,3.2,2.2,2.8,2.5,1,0,0,0,5,1,3,1,3.0,0.2,1.2,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,1,1,1,1,1,1,1,1,1,1,12,9,6,11,9,6,5,9,6,6,4,5,5,4,4,0,0,6,0,27,0,5
4028,3,12,3,6,4.3,3,5,4.0,13,2,1,1,1,0,3,3,2,5,5,1.7,1.7,2.7,3.7,0,0,0,0,3,2,3,0,1.3,1.3,1.7,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,7,4,2,6,3,2,1,7,3,1,0,3,1,0,0,0,0,2,0,6,1,5
4029,3,13,3,5,4.0,4,5,4.3,12,3,1,2,1,1,1,5,2,4,5,3.0,1.3,3.0,2.7,2,0,0,0,5,2,0,0,3.0,1.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,8,3,4,2,7,3,2,1,5,2,2,1,0,0,1,0,7,2,5
4030,3,14,4,7,5.3,4,6,4.7,16,2,2,2,3,2,2,4,7,2,4,3.0,4.3,2.0,2.7,0,0,0,0,4,7,0,0,2.0,3.3,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,6,4,5,3,7,5,3,1,2,2,1,1,0,0,0,0,0,6,6
4031,3,15,5,5,5.0,2,7,5.0,15,2,1,0,1,3,3,4,5,4,5,1.7,3.3,3.3,3.7,0,1,0,0,1,5,4,0,0.3,3.3,1.3,0.0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6,12,4,8,2,8,2,7,3,4,1,2,0,2,0,2,4,0,9,0,4,4
4032,3,9,4,6,5.0,2,4,3.0,15,1,1,3,1,2,0,4,3,3,2,3.3,2.3,2.3,1.0,3,0,0,0,4,1,2,0,3.3,0.3,1.3,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,1,1,2,2,1,1,0,0,0,0,0,0,0,0,7,6,4,6,4,4,2,3,2,2,1,2,1,1,0,0,0,4,0,1,8,3
