,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,cls_1,cls_2,cls_3,cls_4,cls_of_lt_1,cls_of_lt_2,cls_of_lt_3,cls_of_lt_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,QS
6119,4,19,3,4,3.5,3,6,4.8,14,0,0,1,1,1,1,2,2,2,3,1.8,1.8,1.5,2.0,0,1,0,0,2,2,2,0,1.5,1.5,0.5,0.0,11,5,3,0,0,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,12,14,7,9,5,6,2,11,6,7,2,4,2,2,0,1
6120,5,21,4,6,4.8,3,6,4.2,24,1,0,1,1,1,2,5,3,4,4,2.4,2.0,2.6,3.2,1,0,0,0,3,3,4,1,1.8,1.4,1.4,0.2,15,3,3,0,1,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,1,1,0,0,1,1,0,0,14,13,8,14,8,9,4,15,9,7,3,11,6,6,2,1
6121,4,13,4,6,4.8,2,5,3.2,19,0,0,1,2,0,2,3,4,2,4,2.0,2.8,1.2,2.8,0,1,0,0,3,4,2,1,1.8,2.0,0.8,0.2,9,3,1,0,1,2,1,0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,2,1,2,1,1,1,1,1,0,0,0,0,7,9,5,8,5,4,3,9,4,5,2,5,3,1,1,1
6122,3,11,4,6,4.7,3,4,3.7,14,2,0,2,1,2,1,3,4,4,5,2.3,3.0,3.3,2.7,2,1,0,0,3,4,1,0,2.3,2.0,0.3,0.0,3,5,3,0,0,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,6,6,3,7,3,3,1,3,2,0,0,2,1,0,0,1
6123,2,9,4,5,4.5,4,5,4.5,9,1,1,4,1,1,1,4,2,4,3,4.0,1.5,2.5,2.0,1,0,0,0,4,0,4,0,2.5,0.0,2.0,0.0,7,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,2,5,3,2,1,7,4,4,2,4,2,2,1,1
6124,3,19,3,6,4.7,4,8,6.3,14,1,0,2,2,2,2,3,5,3,6,2.7,3.0,2.7,3.7,0,2,0,0,1,5,3,0,0.7,3.0,1.0,0.0,13,4,2,0,0,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,13,9,6,11,7,4,2,13,8,4,2,7,4,1,0,1
6125,6,20,3,6,4.3,3,4,3.3,26,1,1,1,1,1,2,4,4,3,3,2.2,2.2,1.7,2.2,0,0,0,0,4,4,2,1,1.7,1.7,0.8,0.2,14,3,3,0,1,2,3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,3,3,2,2,1,1,0,1,0,1,0,1,0,14,11,7,12,8,5,3,14,9,7,4,9,5,4,2,1
6126,3,17,3,5,4.3,3,10,5.7,13,0,0,2,1,1,2,4,4,3,3,3.0,2.3,1.7,2.7,2,0,0,0,3,2,1,1,2.3,1.0,0.7,0.3,14,3,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0,0,13,11,7,11,9,7,5,14,10,8,4,8,6,4,2,1
6127,3,18,3,5,3.7,4,10,6.0,11,1,1,1,2,1,1,3,3,4,3,2.3,2.3,2.3,1.7,0,0,0,0,3,3,1,0,1.7,1.7,0.3,0.0,8,7,2,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,10,11,5,14,7,8,3,8,3,4,1,7,3,3,1,1
6128,4,16,3,6,4.2,3,5,4.0,17,2,1,1,1,1,2,4,4,5,3,2.5,1.8,2.8,2.2,0,0,0,0,4,4,1,0,2.2,1.5,0.5,0.0,7,7,2,0,0,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,12,8,5,10,8,4,2,7,5,3,2,3,2,1,0,1
6129,7,31,3,6,4.1,2,7,4.4,29,1,0,0,0,1,0,4,4,3,5,1.6,2.6,2.1,2.4,0,0,0,0,2,4,2,1,0.9,2.0,1.0,0.3,21,8,2,0,2,3,2,0,6,6,5,7,6,6,5,6,5,5,4,6,5,5,4,5,5,3,4,3,2,1,2,1,1,0,1,1,0,0,15,18,6,19,9,9,2,21,9,11,3,11,5,4,1,1
6130,2,11,4,5,4.5,4,7,5.5,9,1,1,3,3,1,2,5,3,3,2,4.0,3.0,2.0,2.0,3,0,0,0,5,1,0,0,4.0,0.5,0.0,0.0,5,3,2,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,6,3,5,2,5,2,5,2,3,1,3,1,1
6131,3,16,3,6,4.3,4,7,5.3,13,1,0,1,1,2,1,3,3,5,4,2.3,2.0,3.7,2.7,1,0,0,0,3,2,4,1,1.7,1.0,1.3,0.3,10,3,3,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,1,1,0,0,1,1,0,0,8,9,5,10,4,3,1,10,3,5,1,7,2,2,0,1
6132,4,21,3,6,4.5,3,7,5.2,18,2,1,2,1,1,0,4,5,3,4,3.2,3.0,2.0,2.5,1,0,0,0,4,5,1,1,2.5,1.5,0.2,0.2,14,4,2,1,1,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,2,2,1,1,0,0,1,1,1,1,0,0,0,0,14,12,6,8,3,6,1,14,9,8,4,4,1,4,1,1
6133,3,15,4,6,4.7,5,5,5.0,14,1,1,1,2,1,2,3,4,2,4,2.3,3.3,1.7,3.0,0,0,0,0,3,4,1,1,1.0,2.7,0.7,0.3,13,1,1,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,2,1,1,0,1,0,1,0,1,0,1,0,7,11,4,8,4,4,1,13,6,10,4,7,3,4,1,1
6134,6,24,3,5,4.2,2,6,4.0,25,4,2,1,1,0,2,5,4,4,4,2.8,2.2,2.0,2.7,1,0,0,0,5,2,2,1,2.8,0.7,0.5,0.2,13,6,3,2,1,2,1,2,6,6,6,5,5,5,5,6,6,6,6,5,5,5,5,6,3,3,2,2,1,1,1,1,1,1,0,0,0,0,14,13,6,11,6,5,2,13,6,6,2,5,2,1,0,1
6135,4,18,5,7,6.0,3,7,4.5,24,0,0,1,3,3,1,5,5,5,4,2.5,3.8,3.8,3.0,1,0,0,0,3,4,3,1,1.8,2.0,2.0,0.2,11,5,2,0,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,13,15,10,13,9,10,6,11,7,10,6,8,5,7,4,1
6136,3,17,4,4,4.0,4,9,5.7,12,3,0,1,1,2,1,3,4,3,4,2.3,2.7,2.7,3.0,1,0,0,0,3,3,2,1,1.7,1.3,0.7,0.3,12,2,3,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,1,1,0,0,1,1,0,0,10,7,3,9,7,2,1,12,6,4,1,7,5,2,1,1
6137,3,16,3,5,4.3,3,9,5.3,13,2,1,2,1,2,1,5,5,2,3,3.3,3.0,2.0,1.7,2,0,0,0,5,2,0,0,3.3,1.0,0.0,0.0,8,4,3,1,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,10,5,9,6,5,2,8,6,4,2,5,4,2,1,1
6138,3,10,3,4,3.3,2,6,3.3,10,1,1,1,1,0,0,3,3,2,2,2.0,2.0,1.0,1.0,0,1,0,0,2,3,0,0,1.3,2.0,0.0,0.0,5,2,3,0,0,0,3,0,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,4,4,2,2,5,5,2,2,2,2,1,1,1
6139,3,12,5,6,5.3,3,6,4.0,16,2,1,2,2,0,1,4,5,4,5,3.0,3.0,1.7,3.0,0,0,0,0,4,5,4,2,1.7,1.7,1.3,0.7,10,1,1,0,1,1,1,0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,8,6,3,6,4,4,2,10,7,5,3,5,3,4,2,1
6140,2,10,4,6,5.0,5,5,5.0,10,1,0,1,2,3,2,1,4,4,2,1.0,3.0,3.5,2.0,1,0,3,0,1,2,3,0,1.0,1.0,3.0,0.0,7,3,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,5,7,3,7,3,4,1,7,3,6,2,4,1,3,0,1
6141,4,16,3,4,3.8,3,5,4.0,15,2,1,1,1,1,2,4,3,4,3,2.5,1.8,2.5,2.5,1,0,0,0,4,2,1,1,2.5,0.8,0.2,0.2,9,4,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,0,0,0,0,0,0,9,10,5,8,3,4,1,9,5,5,2,4,2,1,0,1
6142,6,24,3,6,4.3,2,6,4.0,26,1,1,1,2,0,1,4,4,4,3,2.5,2.8,1.7,1.7,0,0,0,0,4,3,1,0,2.3,1.7,0.3,0.0,11,8,5,0,0,2,4,0,6,6,6,4,4,4,4,6,6,6,6,4,4,4,4,5,5,4,2,2,1,1,0,0,0,0,0,0,0,0,18,15,12,13,9,6,5,11,7,4,3,5,2,0,0,1
6143,2,9,5,6,5.5,4,5,4.5,11,0,0,2,3,2,1,3,4,4,3,2.5,3.5,3.0,2.0,1,0,1,0,2,3,4,0,1.5,1.5,2.5,0.0,7,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,6,5,3,8,5,4,2,7,4,4,2,6,3,3,1,1
6144,3,14,4,7,5.3,4,5,4.7,16,0,0,2,2,1,2,3,4,5,3,2.7,3.0,3.0,2.7,2,0,0,0,3,4,3,1,2.3,1.3,1.3,0.3,11,3,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,0,0,1,1,1,1,0,0,0,0,9,10,6,8,4,5,2,11,7,9,6,5,2,4,2,1
6145,3,12,3,6,4.7,3,5,4.0,14,0,0,1,2,2,1,2,4,3,3,1.7,3.0,2.7,2.0,1,0,0,0,2,4,1,1,1.3,2.3,0.3,0.7,9,3,0,0,2,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,2,2,2,2,0,0,0,0,8,8,5,9,6,5,3,9,5,7,4,6,3,4,2,1
6146,3,17,5,6,5.7,4,8,5.7,17,0,0,3,3,2,2,5,4,3,4,4.0,3.7,2.7,3.0,1,1,0,0,5,4,1,1,3.0,2.0,0.3,0.3,12,3,2,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,10,14,8,11,7,8,5,12,5,10,4,8,4,6,3,1
6147,4,22,4,5,4.5,3,8,5.5,18,3,0,1,2,2,2,3,5,4,4,2.0,3.0,3.0,2.8,1,0,0,0,2,4,3,1,1.5,1.8,1.0,0.2,14,5,3,0,1,1,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,0,0,1,1,0,0,12,13,8,13,8,5,4,14,6,7,3,8,4,2,1,1
6148,7,37,4,6,4.9,4,7,5.3,34,3,1,2,1,2,1,4,4,4,5,2.7,2.3,3.1,3.3,0,0,0,0,4,4,3,2,1.7,1.4,1.3,0.4,28,8,1,0,2,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,2,4,3,2,1,2,2,1,1,0,0,0,0,25,17,11,23,15,10,6,28,20,10,8,15,10,4,3,1
6149,5,19,3,5,4.2,3,5,3.8,21,5,1,1,0,0,1,3,4,4,4,2.0,2.4,2.0,3.0,0,0,0,0,3,4,2,0,1.4,2.0,0.8,0.0,9,7,3,0,0,3,2,0,5,4,4,3,3,2,2,5,5,4,4,3,3,2,2,3,4,2,3,2,2,1,0,0,0,0,0,0,0,0,9,11,5,10,5,6,2,9,4,4,2,3,2,2,1,1
6150,4,16,4,6,4.8,3,5,4.0,19,2,1,1,1,1,1,4,3,3,5,2.5,2.2,2.2,2.8,1,0,0,0,4,3,2,1,2.5,1.5,0.5,0.2,12,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,1,1,1,1,0,0,0,0,8,11,5,10,5,7,3,12,4,9,3,8,3,6,2,1
6151,5,26,3,7,4.2,3,8,5.2,21,6,2,1,1,2,0,3,4,5,3,2.0,2.6,3.2,2.2,0,0,0,0,3,4,2,0,1.8,1.8,0.6,0.0,16,6,3,1,0,2,2,1,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,15,14,9,16,10,6,5,16,9,9,6,10,6,4,3,0
6152,2,8,4,6,5.0,3,5,4.0,10,0,0,2,2,2,3,3,2,2,4,2.5,2.0,2.0,3.5,1,1,0,0,3,2,2,1,2.0,1.5,1.0,0.5,7,1,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,5,7,4,3,1,3,1,7,4,6,3,2,0,2,0,1
6153,3,13,3,7,4.7,4,5,4.3,14,4,1,1,3,1,3,6,4,6,4,3.3,3.3,3.0,3.3,1,0,0,0,6,3,0,0,3.3,1.3,0.0,0.0,9,0,3,1,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,5,3,1,1,9,5,3,3,5,3,1,1,1
6154,3,18,3,7,4.7,5,7,6.0,14,3,1,1,3,2,3,6,5,3,5,2.7,4.0,2.3,3.7,0,1,0,0,6,4,0,0,2.3,2.3,0.0,0.0,12,2,4,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,13,6,8,4,5,3,12,5,7,3,6,3,3,2,1
6155,3,13,3,5,4.0,3,6,4.3,12,1,1,2,2,2,2,3,3,2,3,2.3,2.3,2.0,2.3,0,0,0,0,3,3,1,1,1.7,1.7,0.3,0.3,7,4,2,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,0,1,1,0,0,1,1,0,0,6,7,2,8,2,4,0,7,4,2,1,4,1,1,0,1
6156,7,34,4,6,5.0,4,8,4.9,35,3,1,1,2,2,0,4,4,5,4,2.4,2.7,3.7,2.1,0,0,0,0,3,4,5,0,1.4,2.0,1.6,0.0,18,13,3,0,0,4,3,0,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,4,4,3,3,0,0,0,0,0,0,0,0,23,22,15,24,16,15,11,18,11,12,7,11,6,8,5,1
6157,2,10,4,7,5.5,4,6,5.0,11,0,0,2,2,3,1,4,5,5,4,3.0,3.5,4.0,2.5,2,1,1,0,2,4,1,0,2.0,2.5,1.0,0.0,5,5,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,7,6,5,9,6,5,4,5,2,3,2,4,1,2,1,1
6158,3,10,4,5,4.7,2,4,3.3,14,0,0,1,1,1,2,3,4,3,4,1.7,2.7,2.3,2.7,0,0,1,0,1,4,3,1,0.3,2.3,1.7,0.3,7,3,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,3,1,2,0,1,1,0,0,1,1,0,0,5,6,1,8,4,5,1,7,5,3,1,5,4,2,1,1
6159,2,8,5,6,5.5,3,5,4.0,11,0,0,2,2,3,1,4,2,4,4,3.0,2.0,3.5,2.5,1,1,0,0,4,1,4,0,2.5,1.0,2.0,0.0,3,4,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,5,3,6,4,4,2,3,3,1,1,2,2,1,1,1
6160,6,24,3,5,4.0,2,7,4.0,24,1,1,1,2,0,1,4,4,3,3,2.0,2.7,2.3,1.7,0,1,0,0,4,3,2,0,1.5,1.8,0.7,0.0,12,7,5,0,0,3,3,0,6,6,6,5,5,5,5,6,6,6,6,5,5,5,5,4,6,4,3,2,3,2,0,0,0,0,0,0,0,0,14,15,9,18,9,9,4,12,5,6,3,11,4,5,2,1
6161,4,12,4,7,5.2,2,4,3.0,21,1,1,1,1,1,3,3,5,4,5,2.0,3.0,2.2,3.8,0,0,0,0,3,5,4,1,1.0,2.2,1.8,0.2,8,3,1,0,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,3,2,2,1,1,0,1,0,1,0,1,0,5,7,3,9,4,4,2,8,2,5,2,6,1,3,1,1
6162,3,13,3,6,4.3,3,6,4.3,13,0,0,1,0,1,2,3,4,3,3,2.0,2.0,2.0,2.7,0,0,1,0,2,4,2,0,1.0,2.0,1.3,0.0,9,4,0,0,0,3,0,0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,1,3,2,2,1,0,0,0,0,0,0,0,0,9,7,4,7,5,3,2,9,6,5,3,3,2,1,1,1
6163,3,12,3,5,4.0,3,5,4.0,12,0,0,2,1,2,1,4,2,2,2,2.7,1.7,2.0,1.3,1,0,0,0,4,2,1,0,2.3,1.0,0.7,0.0,7,4,1,0,0,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,10,5,4,8,7,3,3,7,5,2,1,4,3,1,1,1
6164,4,17,3,5,4.2,4,5,4.2,17,2,1,2,1,0,2,3,3,4,2,2.8,2.5,2.5,2.0,0,0,0,0,3,3,4,0,1.5,1.8,1.0,0.0,11,2,3,1,0,1,2,1,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,12,10,6,8,5,3,1,11,8,5,3,6,4,1,0,1
6165,3,10,4,5,4.3,3,4,3.3,13,2,1,1,3,0,2,2,4,2,4,1.7,3.7,1.0,3.0,0,3,0,0,1,4,2,0,0.3,3.3,0.7,0.0,6,1,3,0,0,1,2,0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,4,6,1,5,1,3,0,6,3,2,0,4,1,2,0,1
6166,3,9,4,5,4.3,2,4,3.0,13,1,1,0,3,2,1,3,5,3,2,1.0,3.7,2.3,1.7,0,3,0,0,0,5,1,1,0.0,3.7,0.3,0.3,6,2,1,0,1,1,1,0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,2,7,0,5,1,4,0,6,1,5,0,3,0,3,0,1
6167,4,22,4,6,4.8,3,8,5.5,19,1,1,1,1,1,3,3,3,4,5,2.0,2.2,3.0,3.5,0,0,1,0,3,2,4,0,1.0,1.0,2.8,0.0,16,6,0,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,4,2,2,1,0,0,0,0,0,0,0,0,11,15,6,14,8,9,5,16,8,11,4,8,5,5,3,1
6168,4,15,3,5,4.5,3,4,3.8,18,3,1,1,0,1,2,5,3,4,5,3.0,1.5,2.0,3.5,0,0,0,0,5,1,4,0,2.8,0.2,1.5,0.0,9,5,0,1,0,3,0,1,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,3,1,0,3,2,1,0,0,0,0,0,0,0,0,0,7,4,0,9,4,3,0,9,3,2,0,4,1,1,0,1
6169,3,13,3,4,3.3,4,5,4.3,10,2,1,1,1,2,1,4,3,3,1,2.0,2.0,2.3,1.0,1,0,0,0,4,2,0,0,2.0,1.3,0.0,0.0,5,4,3,1,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,8,4,3,2,5,2,2,2,4,1,1,1,1
6170,3,16,3,9,5.7,3,8,5.3,17,0,0,1,1,2,1,5,3,4,4,3.3,2.0,3.0,2.3,0,0,1,0,4,3,2,0,2.7,1.3,1.7,0.0,11,5,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,2,2,1,0,0,0,0,0,0,0,0,13,6,4,13,11,4,3,11,9,3,2,8,7,1,1,1
6171,5,17,3,7,4.4,2,5,3.4,22,1,1,0,1,1,1,3,4,4,3,1.6,2.4,2.4,1.8,0,0,0,0,3,4,2,1,1.2,2.2,0.8,0.2,9,6,2,0,1,2,2,0,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,4,2,3,2,2,1,1,0,1,0,1,0,1,0,10,12,6,11,6,7,3,9,5,6,3,5,2,3,1,1
6172,2,7,6,7,6.5,3,4,3.5,13,0,0,3,0,2,1,5,2,2,4,4.0,1.0,2.0,2.5,3,0,2,0,4,2,2,0,3.5,1.0,2.0,0.0,5,2,0,0,0,2,0,0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,6,4,3,6,5,4,3,5,4,3,2,4,3,3,2,1
6173,4,13,4,6,4.8,2,4,3.2,19,0,0,1,1,1,2,2,3,4,4,1.5,1.8,2.2,2.8,0,1,0,0,2,3,2,2,1.2,1.5,1.0,1.0,12,1,0,0,3,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,3,2,3,3,3,3,2,2,2,2,6,11,5,9,4,7,3,12,6,10,5,8,4,6,3,1
6174,3,12,4,8,5.3,3,5,4.0,16,2,0,1,2,3,1,2,7,5,4,1.3,4.0,4.0,3.0,0,0,0,0,1,7,3,1,0.7,2.3,2.0,0.3,9,3,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,5,7,2,7,3,3,0,9,3,7,2,4,1,3,0,1
6175,4,15,4,5,4.2,2,6,3.8,17,2,1,2,1,0,0,4,4,4,2,2.8,3.0,2.0,1.2,0,1,0,0,4,4,1,0,1.8,2.2,0.2,0.0,5,5,5,0,0,1,3,0,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,10,9,5,8,6,2,1,5,3,2,1,3,2,0,0,1
6176,2,7,3,4,3.5,3,4,3.5,7,2,1,0,2,3,1,2,3,3,3,1.0,2.5,3.0,2.0,0,2,0,0,1,3,1,0,0.5,2.5,0.5,0.0,4,2,1,0,0,1,1,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,1,5,2,1,1,4,1,1,0,3,1,0,0,1
6177,2,8,5,6,5.5,4,4,4.0,11,0,0,3,4,2,2,4,4,5,2,3.5,4.0,3.5,2.0,3,1,0,0,4,2,1,0,3.5,1.5,0.5,0.0,5,2,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,5,3,6,3,3,1,5,3,2,1,4,2,1,0,1
6178,2,8,3,5,4.0,3,5,4.0,8,1,0,1,1,2,1,3,2,4,3,2.0,1.5,3.0,2.0,1,0,1,0,2,2,2,0,1.5,1.0,1.5,0.0,3,5,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,4,4,2,6,4,3,2,3,0,1,0,1,0,0,0,1
6179,4,20,4,5,4.8,3,6,5.0,19,0,0,3,1,2,2,4,3,4,3,3.2,2.0,3.0,2.8,3,1,0,0,4,2,1,0,3.2,1.2,0.2,0.0,10,7,3,0,0,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,13,13,8,11,6,6,3,10,5,5,2,4,1,1,0,1
6180,2,10,3,6,4.5,4,6,5.0,9,1,1,2,1,0,2,6,4,1,3,4.0,2.5,0.5,2.5,2,0,0,0,6,0,1,0,4.0,0.0,0.5,0.0,6,2,1,1,0,1,0,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,6,6,4,3,1,1,6,5,4,4,2,1,0,0,1
6181,3,12,4,5,4.7,3,5,4.0,14,0,0,2,1,1,2,2,3,4,4,2.0,2.0,2.3,2.7,1,1,0,0,2,3,3,0,1.7,2.0,1.0,0.0,8,2,2,0,0,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,8,8,5,8,5,4,2,8,5,4,2,6,4,2,1,1
6182,4,13,3,5,3.8,2,4,3.2,15,3,1,2,1,1,1,3,4,2,4,2.5,1.8,1.2,2.5,2,0,0,0,3,2,2,0,2.5,0.8,0.5,0.0,7,1,4,1,0,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,9,5,4,5,3,0,0,7,4,1,1,4,2,0,0,1
